show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,clean_title,clean_description,nlp_metadata
s3816,Movie,Saverio Raimondo: Il Satiro Parlante,Francesco Imperato,Saverio Raimondo,Italy,2019-05-17,2019,TV-MA,53 min,Stand-Up Comedy,"Italian comic and satirist Saverio Raimondo regales a Milan crowd with tales of online antics, awkward injuries and white-knuckle flights.",2019,May,Saverio Raimondo: Il Satiro Parlante,"Italian comic and satirist Saverio Raimondo regales a Milan crowd with tales of online antics, awkward injuries and white-knuckle flights.","italian comic and satirist saverio raimondo regales a milan crowd with tales of online antics, awkward injuries and white-knuckle flights. stand-up comedy francesco imperato tv-ma"
s3817,Movie,See You Yesterday,Stefon Bristol,"Eden Duncan-Smith, Dante Crichlow, Astro, Johnathan Nieves, Marsha Stephanie Blake, Wavyy Jonez, Myra Lucretia Taylor",United States,2019-05-17,2019,TV-MA,87 min,"Dramas, Sci-Fi & Fantasy, Thrillers","As two teen prodigies try to master the art of time travel, a tragic police shooting sends them on a series of dangerous trips to the past.",2019,May,See You Yesterday,"As two teen prodigies try to master the art of time travel, a tragic police shooting sends them on a series of dangerous trips to the past.","as two teen prodigies try to master the art of time travel, a tragic police shooting sends them on a series of dangerous trips to the past. dramas, sci-fi & fantasy, thrillers stefon bristol tv-ma"
s3818,TV Show,White Gold,Unknown,"Ed Westwick, James Buckley, Joe Thomas, Lauren O'Rourke, Linzey Cocker, Nigel Lindsay, Lloyd Hutchinson, Lee Ross",United Kingdom,2019-05-17,2019,TV-MA,2 Seasons,"British TV Shows, International TV Shows, TV Comedies","In 1980s Essex, cocky salesman Vincent Swan and his unscrupulous team will do anything to get the sale – including throwing honesty out the window.",2019,May,White Gold,"In 1980s Essex, cocky salesman Vincent Swan and his unscrupulous team will do anything to get the sale – including throwing honesty out the window.","in 1980s essex, cocky salesman vincent swan and his unscrupulous team will do anything to get the sale – including throwing honesty out the window. british tv shows, international tv shows, tv comedies unknown tv-ma"
s3819,Movie,Good Sam,Kate Melville,"Tiya Sircar, Chad Connell, Marco Grazzini, Jesse Camacho, Mark Camacho, Elana Dunkelman, Kelly Hope Taylor, Kenny Wong, Daniela Sandiford, Christina Tannous",United States,2019-05-16,2019,TV-PG,90 min,"Children & Family Movies, Dramas",A curious reporter finds love while pursuing the story of a mysterious figure who's leaving bags of cash for strangers around New York City.,2019,May,Good Sam,A curious reporter finds love while pursuing the story of a mysterious figure who's leaving bags of cash for strangers around New York City.,"a curious reporter finds love while pursuing the story of a mysterious figure who's leaving bags of cash for strangers around new york city. children & family movies, dramas kate melville tv-pg"
s3820,Movie,Jonaki,Aditya Vikram Sengupta,"Lolita Chatterjee, Sumanto Chattopadhyay, Ratnabali Bhattacharjee, Jim Sarbh, Indrajit Sinha, Sandershika Tamang, Arunima Sinha, Satya Priya Chakraborty, Christel Das, Burjor Patel",India,2019-05-16,2018,TV-MA,96 min,"Dramas, Independent Movies, International Movies","In this quiet, wistful drama, a woman on her deathbed searches her fraying memories for love and fulfillment through surreal, meditative tableaux.",2019,May,Jonaki,"In this quiet, wistful drama, a woman on her deathbed searches her fraying memories for love and fulfillment through surreal, meditative tableaux.","in this quiet, wistful drama, a woman on her deathbed searches her fraying memories for love and fulfillment through surreal, meditative tableaux. dramas, independent movies, international movies aditya vikram sengupta tv-ma"
s3821,Movie,PATRICK (2019),Mandie Fletcher,"Beattie Edmondson, Ed Skrein, Tom Bennett, Jennifer Saunders",United Kingdom,2019-05-16,2019,TV-PG,94 min,"Children & Family Movies, Comedies","When a schoolteacher inherits an adorable pug, she has to find a way to take care of it while dealing with her flatlining love life.",2019,May,PATRICK (2019),"When a schoolteacher inherits an adorable pug, she has to find a way to take care of it while dealing with her flatlining love life.","when a schoolteacher inherits an adorable pug, she has to find a way to take care of it while dealing with her flatlining love life. children & family movies, comedies mandie fletcher tv-pg"
s3822,TV Show,Dennis and Gnasher Unleashed,Unknown,"Freddie Fox, Kathryn Drysdale, Rasmus Hardiker, Joanna Ruiz, Ryan Sampson, Kelly Marie Stewart",United Kingdom,2019-05-15,2017,TV-Y,1 Season,"British TV Shows, Kids' TV, TV Comedies","Fearless Dennis, his loyal dog Gnasher and best friends Rubi, JJ and Pieface quench their thirst for adventure by wreaking havoc all over Beanotown.",2019,May,Dennis and Gnasher Unleashed,"Fearless Dennis, his loyal dog Gnasher and best friends Rubi, JJ and Pieface quench their thirst for adventure by wreaking havoc all over Beanotown.","fearless dennis, his loyal dog gnasher and best friends rubi, jj and pieface quench their thirst for adventure by wreaking havoc all over beanotown. british tv shows, kids' tv, tv comedies unknown tv-y"
s3823,Movie,Hamid,Aijaz Khan,"Talha Arshad Reshi, Rasika Dugal, Vikas Kumar, Sumit Kaul, Bashir Lone, Gurveer Singh, Ashraf Nagoo, Mir Sarvar",India,2019-05-15,2018,TV-MA,108 min,"Dramas, Independent Movies, International Movies","Wanting his missing father to come home, a Kashmiri boy repeatedly attempts to call God for help – until one day, a hardened army officer picks up.",2019,May,Hamid,"Wanting his missing father to come home, a Kashmiri boy repeatedly attempts to call God for help – until one day, a hardened army officer picks up.","wanting his missing father to come home, a kashmiri boy repeatedly attempts to call god for help – until one day, a hardened army officer picks up. dramas, independent movies, international movies aijaz khan tv-ma"
s3824,TV Show,"Heidi, bienvenida a casa",Unknown,"Chiara Francia, Mercedes Lambre, Victorio D'Alessandro, Mario Guerci, Florencia Benítez, Victoria Ramos",Argentina,2019-05-15,2017,TV-Y,1 Season,"Kids' TV, Spanish-Language TV Shows","Inspired by the classic novel, this telenovela follows Heidi, who leaves her happy life in the mountains behind when her aunt takes her to the big city.",2019,May,"Heidi, bienvenida a casa","Inspired by the classic novel, this telenovela follows Heidi, who leaves her happy life in the mountains behind when her aunt takes her to the big city.","inspired by the classic novel, this telenovela follows heidi, who leaves her happy life in the mountains behind when her aunt takes her to the big city. kids' tv, spanish-language tv shows unknown tv-y"
s3825,TV Show,I Hear You,Unknown,"Riley Wang, Zhao Lusi, Zhang Jiongmin, Gratitude Dai, Yuan Hao",United States,2019-05-15,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","Love blooms between a bubbly, aspiring voice actress and a cool, enigmatic violin-maker after they cross paths on a reality TV show.",2019,May,I Hear You,"Love blooms between a bubbly, aspiring voice actress and a cool, enigmatic violin-maker after they cross paths on a reality TV show.","love blooms between a bubbly, aspiring voice actress and a cool, enigmatic violin-maker after they cross paths on a reality tv show. international tv shows, romantic tv shows, tv dramas unknown tv-14"
s3826,Movie,Backdraft 2,Gonzalo López-Gallego,"Joe Anderson, William Baldwin, Donald Sutherland, Alisha Bailey, Alastair Mackenzie, Dominic Mafham, Jessamine-Bliss Bell, Martin Hutson, Aaron McCusker, Cyril Nri",United States,2019-05-14,2019,R,102 min,"Action & Adventure, Dramas","In this sequel to the 1991 film, a determined fire investigator recruits an imprisoned arsonist to help untangle a web of fire, murder and corruption.",2019,May,Backdraft 2,"In this sequel to the 1991 film, a determined fire investigator recruits an imprisoned arsonist to help untangle a web of fire, murder and corruption.","in this sequel to the 1991 film, a determined fire investigator recruits an imprisoned arsonist to help untangle a web of fire, murder and corruption. action & adventure, dramas gonzalo lópez-gallego r"
s3827,TV Show,Revisions,Unknown,"Koki Uchiyama, Mikako Komatsu, Nobunaga Shimazaki, Rie Takahashi, Manaka Iwami, Soma Saito",Japan,2019-05-14,2018,TV-14,1 Season,"Anime Series, International TV Shows","When Shibuya time-warps to 2388, high schooler Daisuke and his friends are conscripted by AHRV agent Milo to fight the hostile cyborg race, revisions.",2019,May,Revisions,"When Shibuya time-warps to 2388, high schooler Daisuke and his friends are conscripted by AHRV agent Milo to fight the hostile cyborg race, revisions.","when shibuya time-warps to 2388, high schooler daisuke and his friends are conscripted by ahrv agent milo to fight the hostile cyborg race, revisions. anime series, international tv shows unknown tv-14"
s3828,Movie,Still LAUGH-IN: The Stars Celebrate,Unknown,"Lily Tomlin, Tiffany Haddish, Neil Patrick Harris, Michael Douglas, Snoop Dogg, Billy Crystal, Chelsea Handler, Jay Leno, Rita Wilson, Bill Maher, Tony Hale, Rita Moreno, Bobby Moynihan, Michael Rapaport, Mary McCormack, Rob Riggle, Jon Lovitz, Kenya Barris, Ruth Buzzi, Jo Anne Worley, Loni Anderson, Maria Bamford, Margaret Cho, Deon Cole, Taye Diggs, Ron Funches, Nikki Glaser, Jameela Jamil, Natasha Leggero, Loni Love, Cheri Oteri, Russell Peters, Jeff Ross, Lisa Ann Walter",United States,2019-05-14,2019,TV-MA,61 min,Comedies,"This celebration of the groundbreaking comedy show ""Laugh-In"" stars Lily Tomlin, Snoop Dogg, Billy Crystal, Tiffany Haddish, Neil Patrick Harris and more.",2019,May,Still LAUGH-IN: The Stars Celebrate,"This celebration of the groundbreaking comedy show ""Laugh-In"" stars Lily Tomlin, Snoop Dogg, Billy Crystal, Tiffany Haddish, Neil Patrick Harris and more.","this celebration of the groundbreaking comedy show ""laugh-in"" stars lily tomlin, snoop dogg, billy crystal, tiffany haddish, neil patrick harris and more. comedies unknown tv-ma"
s3829,Movie,Weed the People,Abby Epstein,Unknown,United States,2019-05-14,2018,TV-MA,94 min,Documentaries,"Buoyed by hopeful experiences with medical marijuana, physicians and parents of children with cancer call for more research of its healing potential.",2019,May,Weed the People,"Buoyed by hopeful experiences with medical marijuana, physicians and parents of children with cancer call for more research of its healing potential.","buoyed by hopeful experiences with medical marijuana, physicians and parents of children with cancer call for more research of its healing potential. documentaries abby epstein tv-ma"
s3830,Movie,Malibu Rescue,Savage Steve Holland,"Ricardo Hurtado, Breanna Yde, Jackie R. Jacobson, Abby Donnelly, Alkoya Brunson, JT Neal, Ian Ziering, Bryana Salaz, Camaron Engels, Jeremy Howard, Jeff Meacham",United States,2019-05-13,2019,TV-G,70 min,"Children & Family Movies, Comedies","When a long list of shenanigans lands Tyler in hot water, he’s forced to suit up and spend his summer training for an elite junior lifeguard program.",2019,May,Malibu Rescue,"When a long list of shenanigans lands Tyler in hot water, he’s forced to suit up and spend his summer training for an elite junior lifeguard program.","when a long list of shenanigans lands tyler in hot water, he’s forced to suit up and spend his summer training for an elite junior lifeguard program. children & family movies, comedies savage steve holland tv-g"
s3831,Movie,Merata: How Mum Decolonised the Screen,Hepi Mita,Hepi Mita,New Zealand,2019-05-12,2018,TV-14,88 min,Documentaries,New Zealand film archivist Heperi Mita traces the cinematic legacy of his mother and trailblazing Maori filmmaker Merata Mita.,2019,May,Merata: How Mum Decolonised the Screen,New Zealand film archivist Heperi Mita traces the cinematic legacy of his mother and trailblazing Maori filmmaker Merata Mita.,new zealand film archivist heperi mita traces the cinematic legacy of his mother and trailblazing maori filmmaker merata mita. documentaries hepi mita tv-14
